"filedate","tractid","countyfp10","totalfilings"
"01/21/2020","13121010800","121",1
"01/21/2020","13121011000","121",2
"01/21/2020","13121011100","121",1
"01/21/2020","13121011201","121",1
"01/21/2020","13121011202","121",1
"01/21/2020","13121011305","121",12
"01/21/2020","13121011411","121",1
"01/21/2020","13121011412","121",1
"01/21/2020","13121011414","121",3
"01/21/2020","13121011420","121",2
"01/21/2020","13121011611","121",1
"01/21/2020","13121011625","121",1
"01/22/2020","13121000600","121",1
"01/22/2020","13121001500","121",1
"01/22/2020","13121001700","121",1
"01/22/2020","13121002400","121",2
"01/22/2020","13121002500","121",1
"01/22/2020","13121003000","121",1
"01/22/2020","13121003500","121",2
"01/22/2020","13121003600","121",1
"01/22/2020","13121003800","121",2
"01/22/2020","13121003900","121",2
"01/22/2020","13121004200","121",2
"01/22/2020","13121006100","121",2
"01/22/2020","13121006200","121",1
"01/22/2020","13121006900","121",1
"01/22/2020","13121007500","121",1
"01/22/2020","13121007603","121",1
"01/22/2020","13121007604","121",2
"01/22/2020","13121007704","121",1
"01/22/2020","13121007705","121",1
"01/22/2020","13121007706","121",1
"01/22/2020","13121007802","121",5
"01/22/2020","13121007806","121",1
"01/22/2020","13121008000","121",1
"01/22/2020","13121008201","121",1
"01/22/2020","13121008301","121",1
"01/22/2020","13121008601","121",1
"01/22/2020","13121008602","121",1
"01/22/2020","13121008700","121",6
"01/22/2020","13121008800","121",1
"01/22/2020","13121008902","121",1
"01/22/2020","13121008903","121",1
"01/22/2020","13121009404","121",1
"01/22/2020","13121010110","121",1
"01/22/2020","13121010113","121",7
"01/22/2020","13121010117","121",1
"01/22/2020","13121010119","121",1
"01/22/2020","13121010209","121",6
"01/22/2020","13121010303","121",4
"01/22/2020","13121010507","121",5
"01/22/2020","13121010510","121",2
"01/22/2020","13121010511","121",2
"01/22/2020","13121010512","121",5
"01/22/2020","13121010513","121",6
"01/22/2020","13121010514","121",1
"01/22/2020","13121010515","121",1
"01/22/2020","13121010516","121",1
"01/22/2020","13121010603","121",1
"01/22/2020","13121010604","121",2
"01/22/2020","13121011201","121",9
"01/22/2020","13121011303","121",1
"01/22/2020","13121011305","121",2
"01/22/2020","13121011306","121",5
"01/22/2020","13121011420","121",1
"01/22/2020","13121011610","121",2
"01/22/2020","13121011614","121",6
"01/22/2020","13121011621","121",1
"01/22/2020","13121011900","121",2
"01/23/2020","13121000700","121",8
"01/23/2020","13121001001","121",4
"01/23/2020","13121001100","121",2
"01/23/2020","13121001202","121",1
"01/23/2020","13121001900","121",1
"01/23/2020","13121002500","121",1
"01/23/2020","13121002800","121",2
"01/23/2020","13121003900","121",3
"01/23/2020","13121004000","121",1
"01/23/2020","13121004200","121",1
"01/23/2020","13121006000","121",1
"01/23/2020","13121006601","121",1
"01/23/2020","13121006700","121",1
"01/23/2020","13121007002","121",3
"01/23/2020","13121007604","121",1
"01/23/2020","13121007900","121",1
"01/23/2020","13121008400","121",1
"01/23/2020","13121008601","121",3
"01/23/2020","13121009101","121",2
"01/23/2020","13121009200","121",1
"01/23/2020","13121009502","121",1
"01/23/2020","13121009603","121",2
"01/23/2020","13121010110","121",2
"01/23/2020","13121010113","121",5
"01/23/2020","13121010114","121",4
"01/23/2020","13121010209","121",18
"01/23/2020","13121010301","121",3
"01/23/2020","13121010304","121",1
"01/23/2020","13121010510","121",1
"01/23/2020","13121010511","121",1
"01/23/2020","13121010512","121",3
"01/23/2020","13121010513","121",2
"01/23/2020","13121010516","121",1
"01/23/2020","13121010603","121",1
"01/23/2020","13121010604","121",1
"01/23/2020","13121011201","121",1
"01/23/2020","13121011305","121",1
"01/23/2020","13121011414","121",1
"01/23/2020","13121011424","121",1
"01/23/2020","13121011614","121",1
"01/23/2020","13121011616","121",1
"01/23/2020","13121011623","121",1
"01/24/2020","13121000500","121",1
"01/24/2020","13121002100","121",1
"01/24/2020","13121002500","121",2
"01/24/2020","13121002600","121",1
"01/24/2020","13121004000","121",1
"01/24/2020","13121004100","121",1
"01/24/2020","13121004300","121",6
"01/24/2020","13121006300","121",2
"01/24/2020","13121006602","121",1
"01/24/2020","13121007300","121",9
"01/24/2020","13121007703","121",1
"01/24/2020","13121007704","121",2
"01/24/2020","13121007706","121",2
"01/24/2020","13121007802","121",2
"01/24/2020","13121007805","121",1
"01/24/2020","13121008601","121",2
"01/24/2020","13121008800","121",1
"01/24/2020","13121008902","121",1
"01/24/2020","13121009200","121",1
"01/24/2020","13121010001","121",1
"01/24/2020","13121010114","121",1
"01/24/2020","13121010119","121",1
"01/24/2020","13121010122","121",1
"01/24/2020","13121010301","121",5
"01/24/2020","13121010303","121",1
"01/24/2020","13121010304","121",4
"01/24/2020","13121010400","121",1
"01/24/2020","13121010510","121",6
"01/24/2020","13121010511","121",1
"01/24/2020","13121010512","121",1
"01/24/2020","13121010513","121",1
"01/24/2020","13121010514","121",2
"01/24/2020","13121010603","121",10
"01/24/2020","13121011301","121",1
"01/24/2020","13121011303","121",1
"01/24/2020","13121011305","121",13
"01/24/2020","13121011417","121",1
"01/24/2020","13121011426","121",1
"01/24/2020","13121011623","121",1
"01/24/2020","13121011626","121",1
"01/27/2020","13121001100","121",1
"01/27/2020","13121001500","121",8
"01/27/2020","13121002300","121",2
"01/27/2020","13121002400","121",2
"01/27/2020","13121002500","121",4
"01/27/2020","13121002800","121",1
"01/27/2020","13121003100","121",1
"01/27/2020","13121003500","121",2
"01/27/2020","13121003600","121",1
"01/27/2020","13121003800","121",3
"01/27/2020","13121004400","121",1
"01/27/2020","13121004800","121",1
"01/27/2020","13121006000","121",1
"01/27/2020","13121006300","121",1
"01/27/2020","13121006500","121",1
"01/27/2020","13121006602","121",1
"01/27/2020","13121007001","121",1
"01/27/2020","13121007604","121",1
"01/27/2020","13121007704","121",2
"01/27/2020","13121007705","121",1
"01/27/2020","13121007802","121",1
"01/27/2020","13121007806","121",1
"01/27/2020","13121007808","121",1
"01/27/2020","13121008000","121",1
"01/27/2020","13121008102","121",2
"01/27/2020","13121008500","121",1
"01/27/2020","13121008601","121",1
"01/27/2020","13121008800","121",1
"01/27/2020","13121008902","121",1
"01/27/2020","13121009200","121",1
"01/27/2020","13121009402","121",1
"01/27/2020","13121010301","121",4
"01/27/2020","13121010304","121",2
"01/27/2020","13121010400","121",1
"01/27/2020","13121010507","121",2
"01/27/2020","13121010508","121",1
"01/27/2020","13121010510","121",5
"01/27/2020","13121010511","121",3
"01/27/2020","13121010514","121",2
"01/27/2020","13121010515","121",1
"01/27/2020","13121010516","121",1
"01/27/2020","13121010603","121",7
"01/27/2020","13121011201","121",2
"01/27/2020","13121011202","121",1
"01/27/2020","13121011301","121",1
"01/27/2020","13121011303","121",2
"01/27/2020","13121011305","121",24
"01/27/2020","13121011306","121",32
"01/27/2020","13121011410","121",1
"01/27/2020","13121011411","121",2
"01/27/2020","13121011414","121",1
"01/27/2020","13121011427","121",1
"01/27/2020","13121011619","121",1
"01/28/2020","13121001800","121",1
"01/28/2020","13121002300","121",1
"01/28/2020","13121002900","121",1
"01/28/2020","13121003100","121",1
"01/28/2020","13121003900","121",1
"01/28/2020","13121004300","121",1
"01/28/2020","13121004400","121",1
"01/28/2020","13121005000","121",5
"01/28/2020","13121005700","121",2
"01/28/2020","13121006000","121",1
"01/28/2020","13121006400","121",3
"01/28/2020","13121006500","121",1
"01/28/2020","13121006602","121",1
"01/28/2020","13121006900","121",1
"01/28/2020","13121007001","121",1
"01/28/2020","13121007002","121",1
"01/28/2020","13121007200","121",3
"01/28/2020","13121007300","121",3
"01/28/2020","13121007602","121",1
"01/28/2020","13121007603","121",5
"01/28/2020","13121007705","121",1
"01/28/2020","13121007805","121",5
"01/28/2020","13121007806","121",2
"01/28/2020","13121007807","121",2
"01/28/2020","13121007900","121",2
"01/28/2020","13121008101","121",1
"01/28/2020","13121008102","121",1
"01/28/2020","13121008201","121",5
"01/28/2020","13121008301","121",1
"01/28/2020","13121008400","121",1
"01/28/2020","13121008601","121",2
"01/28/2020","13121008700","121",4
"01/28/2020","13121009102","121",1
"01/28/2020","13121010118","121",1
"01/28/2020","13121010119","121",1
"01/28/2020","13121010301","121",5
"01/28/2020","13121010303","121",1
"01/28/2020","13121010304","121",2
"01/28/2020","13121010400","121",1
"01/28/2020","13121010507","121",2
"01/28/2020","13121010508","121",1
"01/28/2020","13121010510","121",4
"01/28/2020","13121010511","121",2
"01/28/2020","13121010513","121",2
"01/28/2020","13121010514","121",2
"01/28/2020","13121010515","121",1
"01/28/2020","13121010516","121",1
"01/28/2020","13121010601","121",2
"01/28/2020","13121010604","121",1
"01/28/2020","13121011201","121",1
"01/28/2020","13121011301","121",1
"01/28/2020","13121011303","121",1
"01/28/2020","13121011305","121",2
"01/28/2020","13121011421","121",3
"01/29/2020","13121000600","121",1
"01/29/2020","13121001001","121",1
"01/29/2020","13121001700","121",1
"01/29/2020","13121002300","121",1
"01/29/2020","13121007602","121",1
"01/29/2020","13121007807","121",1
"01/29/2020","13121007900","121",1
"01/29/2020","13121008102","121",1
"01/29/2020","13121008301","121",1
"01/29/2020","13121008700","121",2
"01/29/2020","13121009000","121",1
"01/29/2020","13121010510","121",4
"01/29/2020","13121010601","121",1
"01/29/2020","13121011201","121",1
"01/29/2020","13121011202","121",1
"01/29/2020","13121011405","121",1
"01/29/2020","13121011612","121",1
"01/29/2020","13121011800","121",1
"01/29/2020","13121012300","121",1
"01/30/2020","13121000200","121",1
"01/30/2020","13121002300","121",1
"01/30/2020","13121002400","121",1
"01/30/2020","13121003600","121",2
"01/30/2020","13121003900","121",1
"01/30/2020","13121006300","121",2
"01/30/2020","13121007300","121",1
"01/30/2020","13121007900","121",1
"01/30/2020","13121008102","121",1
"01/30/2020","13121008202","121",1
"01/30/2020","13121008301","121",1
"01/30/2020","13121008602","121",1
"01/30/2020","13121008700","121",1
"01/30/2020","13121008800","121",1
"01/30/2020","13121009402","121",2
"01/30/2020","13121009601","121",1
"01/30/2020","13121010106","121",1
"01/30/2020","13121010117","121",1
"01/30/2020","13121010507","121",2
"01/30/2020","13121010508","121",1
"01/30/2020","13121010510","121",3
"01/30/2020","13121010513","121",1
"01/30/2020","13121010604","121",1
"01/30/2020","13121011303","121",1
"01/30/2020","13121011619","121",1
"01/30/2020","13121011800","121",1
"01/30/2020","13121011900","121",2
"01/31/2020","13121001300","121",4
"01/31/2020","13121001500","121",1
"01/31/2020","13121001700","121",5
"01/31/2020","13121001800","121",4
"01/31/2020","13121003100","121",1
"01/31/2020","13121003500","121",1
"01/31/2020","13121004100","121",1
"01/31/2020","13121005502","121",1
"01/31/2020","13121005700","121",1
"01/31/2020","13121006100","121",1
"01/31/2020","13121006300","121",2
"01/31/2020","13121006900","121",1
"01/31/2020","13121007200","121",2
"01/31/2020","13121007400","121",1
"01/31/2020","13121007500","121",7
"01/31/2020","13121007604","121",8
"01/31/2020","13121007704","121",5
"01/31/2020","13121007802","121",1
"01/31/2020","13121007805","121",1
"01/31/2020","13121007806","121",2
"01/31/2020","13121008102","121",2
"01/31/2020","13121008400","121",1
"01/31/2020","13121008601","121",1
"01/31/2020","13121008904","121",1
"01/31/2020","13121009402","121",13
"01/31/2020","13121009801","121",1
"01/31/2020","13121011000","121",1
"01/31/2020","13121011405","121",1
"02/03/2020","13121001700","121",1
"02/03/2020","13121002300","121",1
"02/03/2020","13121002400","121",1
"02/03/2020","13121002800","121",1
"02/03/2020","13121003800","121",1
"02/03/2020","13121004100","121",1
"02/03/2020","13121006500","121",1
"02/03/2020","13121006601","121",1
"02/03/2020","13121006900","121",1
"02/03/2020","13121007001","121",3
"02/03/2020","13121007300","121",2
"02/03/2020","13121007400","121",3
"02/03/2020","13121007704","121",1
"02/03/2020","13121008000","121",1
"02/03/2020","13121008102","121",2
"02/03/2020","13121008301","121",1
"02/03/2020","13121008601","121",1
"02/03/2020","13121008700","121",1
"02/03/2020","13121009502","121",2
"02/03/2020","13121009603","121",1
"02/03/2020","13121010001","121",1
"02/03/2020","13121010118","121",1
"02/03/2020","13121010122","121",1
"02/03/2020","13121010209","121",1
"02/03/2020","13121010301","121",3
"02/03/2020","13121010304","121",2
"02/03/2020","13121010510","121",2
"02/03/2020","13121010512","121",10
"02/03/2020","13121010603","121",1
"02/03/2020","13121010604","121",1
"02/03/2020","13121011201","121",2
"02/03/2020","13121011301","121",1
"02/03/2020","13121011303","121",2
"02/03/2020","13121011305","121",1
"02/03/2020","13121011614","121",1
"02/03/2020","13121011900","121",19
"02/03/2020","13121012300","121",1
"02/04/2020","13121002400","121",1
"02/04/2020","13121002600","121",1
"02/04/2020","13121002800","121",1
"02/04/2020","13121002900","121",1
"02/04/2020","13121006300","121",1
"02/04/2020","13121007200","121",1
"02/04/2020","13121007300","121",1
"02/04/2020","13121007603","121",2
"02/04/2020","13121007805","121",1
"02/04/2020","13121007900","121",1
"02/04/2020","13121008000","121",2
"02/04/2020","13121008400","121",1
"02/04/2020","13121010114","121",1
"02/04/2020","13121010117","121",1
"02/04/2020","13121010507","121",1
"02/04/2020","13121010510","121",1
"02/04/2020","13121010516","121",1
"02/04/2020","13121011202","121",1
"02/04/2020","13121011305","121",1
"02/04/2020","13121011405","121",1
"02/04/2020","13121011619","121",1
"02/05/2020","13121003900","121",1
"02/05/2020","13121004900","121",1
"02/05/2020","13121007001","121",1
"02/05/2020","13121007300","121",1
"02/05/2020","13121007500","121",1
"02/05/2020","13121007602","121",1
"02/05/2020","13121007703","121",1
"02/05/2020","13121007805","121",3
"02/05/2020","13121008102","121",1
"02/05/2020","13121008302","121",1
"02/05/2020","13121008601","121",1
"02/05/2020","13121008903","121",1
"02/05/2020","13121009603","121",1
"02/05/2020","13121010106","121",1
"02/05/2020","13121010113","121",4
"02/05/2020","13121010212","121",1
"02/05/2020","13121010301","121",1
"02/05/2020","13121010303","121",1
"02/05/2020","13121010507","121",1
"02/05/2020","13121010510","121",5
"02/05/2020","13121010513","121",1
"02/05/2020","13121010604","121",1
"02/05/2020","13121011000","121",2
"02/05/2020","13121011201","121",1
"02/05/2020","13121011410","121",1
"02/05/2020","13121011414","121",1
"02/06/2020","13121002100","121",8
"02/06/2020","13121005502","121",1
"02/06/2020","13121006000","121",1
"02/06/2020","13121006200","121",1
"02/06/2020","13121006802","121",1
"02/06/2020","13121006900","121",1
"02/06/2020","13121007001","121",1
"02/06/2020","13121007002","121",2
"02/06/2020","13121007300","121",1
"02/06/2020","13121007500","121",1
"02/06/2020","13121007602","121",1
"02/06/2020","13121007704","121",1
"02/06/2020","13121007807","121",2
"02/06/2020","13121008102","121",1
"02/06/2020","13121008302","121",1
"02/06/2020","13121008400","121",1
